,id,imdb_id,Title,genres,keywords,overview,director,actors
82,427641,tt2231461,Rampage,Action Adventure ScienceFiction,gorilla monster wolf mutation lizard giantlizard giantmonster creature basedonvideogame giantanimal mutantanimal kaiju albino giant rat geneticexperiment destroyedcity giantgorilla animalmonster,Primatologist Davis Okoye shares an unshakable bond with George the extraordinarily intelligent silverback gorilla who has been in his care since birth But a rogue genetic experiment gone awry mutates this gentle ape into a raging creature of enormous size To make matters worse it’s soon discovered there are other similarly altered animals As these newly created alpha predators tear across North America destroying everything in their path Okoye teams with a discredited genetic engineer to secure an antidote fighting his way through an ever-changing battlefield not only to halt a global catastrophe but to save the fearsome creature that was once his friend,BradPeyton,DwayneJohnson NaomieHarris MalinÅkerman
83,460019,tt6772950,Truth or Dare,Thriller Horror,mexico sacrifice hallucination college rejection betrayal demon game groupoffriends springbreak doppelgänger truthordare vulnerability magicritual,"A harmless game of ""Truth or Dare"" among friends turns deadly when someone—or something—begins to punish those who tell a lie—or refuse the dare",JeffWadlow,LucyHale TylerPosey ViolettBeane
84,453278,tt6217608,The Rider,Drama Western,rodeo horsebackriding horse ridingaccident headinjury sioux cowboy nativeamericanreservation lasso hookforahand southdakota disabledperson,Once a rising star of the rodeo circuit and a gifted horse trainer young cowboy Brady is warned that his riding days are over after a horse crushed his skull at a rodeo In an attempt to regain control of his own fate Brady undertakes a search for a new identity and what it means to be a man in the heartland of the United States,ChloéZhao,BradyJandreau
85,433694,tt5314190,Sgt. Stubby: An American Hero,Animation Adventure Family History War,"paris,france baseball cooking worldwari chase basedontruestory rescue soldier dog animal foreignimmigrants militaryworkingdogs",The true story of the most decorated dog in American military history -- Sgt Stubby -- and the enduring bonds he forged with his brothers-in-arms in the trenches of World War I,RichardLanni,LoganLerman HelenaBonhamCarter GérardDepardieu
86,460668,tt6791096,I Feel Pretty,Comedy Romance,confidence delusion headinjury cosmetics,A head injury causes a woman to develop an extraordinary amount of confidence and believe she's drop dead gorgeous,"AbbyKohn,MarcSilverstein",AmySchumer MichelleWilliams EmilyRatajkowski
87,50022,tt0859635,Super Troopers 2,Comedy Crime Mystery,police cop sequel highwaypatrol comedytroupe shenanigans,When an international border dispute arises between the US and Canada the Super Troopers- Mac Thorny Foster Rabbit and Farva are called in to set up a new Highway Patrol station in the disputed area,JayChandrasekhar,JayChandrasekhar PaulSoter SteveLemme
88,473149,tt5670152,Traffik,Horror Thriller,corruption sheriff husbandwiferelationship smalltown gasstation fight kidnapping humantrafficking biker murder flashback death phone traffik,A couple off for a romantic weekend in the mountains are accosted by a biker gang Alone in the mountains Brea and John must defend themselves against the gang who will stop at nothing to protect their secrets,DeonTaylor,PaulaPatton OmarEpps MissiPyle
89,433503,tt5910344,The House of Tomorrow,Drama Comedy,,The film tells futurist architect and inventor R Buckminster Fuller's incredible story through two teens hoping to get laid become punk gods and survive high school,PeterLivolsi,AsaButterfield NickOfferman EllenBurstyn
90,482150,tt7089878,Liz and the Blue Bird,Animation Drama Music,japan brassband fairytale one-sidedlove femalefriendship highschoolfriends anime schoolclub,"Mizore Yoroizuka plays the oboe and Nozomi Kasaki plays the flute in Kitauji High School concert band As seniors this will be their last competition together and the selected piece ""Liz and the Blue Bird"" features a duet for the oboe and flute ""This piece reminds me of us"" Nozomi says cheerfully enjoying the solo while Mizore's usual happiness to play with Nozomi is tinged with the dread of their inevitable parting By all accounts the girls are best friends but the oboe and flute duet sounds disjointed as if underscoring a growing distance between them Talk of college creates a small rift in their relationship as the story evolves to reveal a shocking and emotional conclusion",NaokoYamada,AtsumiTanezaki NaoTōyama
91,299536,tt4154756,Avengers: Infinity War,Adventure Action ScienceFiction,magic sacrifice superhero basedoncomic space battlefield genocide magicalobject superpower aftercreditsstinger marvelcinematicuniverse(mcu) cosmic,As the Avengers and their allies have continued to protect the world from threats too large for any one hero to handle a new danger has emerged from the cosmic shadows: Thanos A despot of intergalactic infamy his goal is to collect all six Infinity Stones artifacts of unimaginable power and use them to inflict his twisted will on all of reality Everything the Avengers have fought for has led up to this moment - the fate of Earth and existence itself has never been more uncertain,AnthonyRussoandJoeRusso,RobertDowneyJr. ChrisHemsworth MarkRuffalo
92,419743,tt6108178,Disobedience,Drama Romance,forbiddenlove lgbt childhoodfriends jewishculture orthodoxjewish jewishlgbt lesbian,A woman learns about the death of her Orthodox Jewish father a rabbi She returns home and has romantic feelings rekindled for her best childhood friend who is now married to her cousin,SebastiánLelio,RachelWeisz RachelMcAdams AlessandroNivola
93,476678,tt5153288,Backstabbing for Beginners,Thriller Drama History,conspiracy unitednations,An idealistic young employee at the UN investigates the grizzly murder of his predecessor – and uncovers a vast global conspiracy that may involve his own boss,PerFly,BenKingsley TheoJames JacquelineBisset
94,408873,tt5843850,Kings,Romance Drama Crime,"riot police neighbor stealing losangeles,california handcuffed death shoplifting womandirector videotape 1990s",A foster family in South Central a few weeks before the city erupts in violence following the verdict of the Rodney King trial in 1992,DenizGamzeErgüven,HalleBerry DanielCraig
95,10780,tt0093693,Overboard,Comedy Romance,amnesia motherrole yacht richwomanpoorman fishoutofwater workingclass hillbilly singlefather heiress carpenter oppositesattract richsnob payback unrulychildren,Heiress Joanna Stayton hires carpenter Dean Proffitt to build a closet on her yacht—and refuses to pay him for the project when it's done But after Joanna accidentally falls overboard and loses her memory Dean sees an opportunity to get even,RobGreenberg BobFisher,AnnaFaris EugenioDerbez EvaLongoria
96,400579,tt5610554,Tully,Comedy Drama,newyorkcity parentchildrelationship baby husbandwiferelationship autism nanny bisexuality pregnancy motherhood postpartumdepression,Marlo a mother of three including a newborn is gifted a night nanny by her brother Hesitant at first she quickly forms a bond with the thoughtful surprising and sometimes challenging nanny named Tully,JasonReitman,CharlizeTheron MackenzieDavis MarkDuplass
97,467632,tt3203528,Bad Samaritan,Thriller Crime Horror,"fbi portland,oregon oregon,usa cabin police murder serialkiller captive valet trustfund facebook burglars",A thief makes a disturbing discovery in the house where he breaks in Later when he returns to the same house with his partner in crime things are no longer how he expected,DeanDevlin,DavidTennant RobertSheehan CarlitoOlivero
98,298096,tt3734354,The Cleanse,Drama Comedy Fantasy Horror,creaturefeature,The story of a heartbroken man who attends a spiritual retreat only to discover that the course releases more than everyday toxins and traumatic experiences,BobbyMiller,JohnnyGalecki AnnaFriel OliverPlatt
99,447365,tt6791350,The Guardians,ScienceFiction Adventure Action,hero sequel superhero basedoncomic madscientist superheroteam spaceopera raccoon aftercreditsstinger duringcreditsstinger marvelcinematicuniverse(mcu) cosmic outerspace chosenfamily,Peter Quill still reeling from the loss of Gamora must rally his team around him to defend the universe along with protecting one of their own A mission that if not completed successfully could quite possibly lead to the end of the Guardians as we know them,XavierBeauvois,NathalieBaye
100,399796,tt5619332,Life of the Party,Comedy,housewife college daughter,When her husband suddenly dumps her longtime dedicated housewife Deanna turns regret into re-set by going back to college landing in the same class and school as her daughter who's not entirely sold on the idea Plunging headlong into the campus experience the increasingly outspoken Deanna – now Dee Rock – embraces freedom fun and frat boys on her own terms finding her true self in a senior year no one ever expected,BenFalcone,MelissaMcCarthy MayaRudolph MollyGordon
101,497814,tt7137846,Breaking In,Thriller Crime Action,mother blackpeople hostage homeinvasion,Shaun Russell takes her son and daughter on a weekend getaway to her late father's secluded high-tech vacation home in the countryside The family soon gets an unwelcome surprise when four men break into the house to find hidden money After managing to escape Shaun must now figure out a way to turn the tables on the desperate thieves and save her captive children,JamesMcTeigue,GabrielleUnion BillyBurke RichardCabral
102,341735,tt4682136,The Seagull,Drama Romance Comedy,lovetriangle basedonplayormusical 19thcentury,At a picturesque lakeside estate a love triangle unfolds between the legendary diva Irina her lover Boris and the ingénue Nina,MichaelMayer,SaoirseRonan AnnetteBening CoreyStoll
103,385332,tt4463816,Terminal,Crime Drama Thriller,assassin doublelife revenge criminalmastermind pulp neo-noir fatal,In the dark heart of a sprawling anonymous city two assassins carry out a sinister mission a teacher battles a fatal illness and an enigmatic janitor and a curious waitress lead dangerous double lives Murderous consequences unravel in the dead of night as their lives intertwine at the hands of a mysterious criminal mastermind who is hell-bent on revenge,VaughnStein,MargotRobbie SimonPegg DexterFletcher
104,467938,tt6738136,Revenge,Action Thriller Horror,rape drowning nightmare vigilante bloodsplatter revenge carcrash gore manhunt hallucinogenicdrug bulletwound explodinghead desert hunting eyegouging isolatedhouse cauterizingawound peyote rapeandrevenge headshot hunters stabbedintheback,Jen's romantic getaway with her wealthy married boyfriend is disrupted when his friends arrive for an impromptu hunting trip Tension mounts at the house until the situation culminates in an unexpected way,CoralieFargeat,MatildaLutz KevinJanssens VincentColombe
105,383498,tt5463162,Deadpool 2,Action Comedy Adventure,hero mutant mercenary sequel superhero basedoncomic aftercreditsstinger duringcreditsstinger,Wisecracking mercenary Deadpool battles the evil and powerful Cable and other bad guys to save a boy's life,DavidLeitch,RyanReynolds JoshBrolin ZazieBeetz
106,502682,tt6857166,Book Club,Romance Comedy Drama,femalefriendship bookclub,Four lifelong friends decide that their lives could change by becoming nasty and reading Fifty Shades of Grey in their monthly book club to get inspiration on how to handle sexual pleasure at an elderly age,BillHolderman,JaneFonda CandiceBergen MarySteenburgen
107,458737,tt6053438,First Reformed,Drama,"christianity newyorkcity pastor explosive climatechange churchchoir diary minister pregnancy funeral widow globalwarming faith priest cancer religion morality barbedwire church alcoholic environment ecoterrorism ex-wife environmentalism reverend abortion upstate,newyork religiousthemes religiousguilt",A pastor of a small church in upstate New York starts to spiral out of control after a soul-shaking encounter with an unstable environmental activist and his pregnant wife,PaulSchrader,EthanHawke AmandaSeyfried CedricKyles
108,505205,tt6915100,Pope Francis: A Man of His Word,Documentary,pope catholic,Pope Francis responds to questions from around the world discussing topics including ecology immigration consumerism and social justice,WimWenders,PopeFrancis
109,425148,tt5691024,Show Dogs,Adventure Crime Family Comedy,undercover rottweiler lasvegas dog policedog dogshow buddycop buddycomedy,Max a macho solitary Rottweiler police dog is ordered to go undercover as a primped show dog in a prestigious Dog Show along with his human partner to avert a disaster from happening,RajaGosnell,WillArnett NatashaLyonne Ludacris
110,348350,tt3778644,Solo: A Star Wars Story,ScienceFiction Adventure Action,spacecraft smuggling(contraband) prequel spinoff spaceopera,Through a series of daring escapades deep within a dark and dangerous criminal underworld Han Solo meets his mighty future copilot Chewbacca and encounters the notorious gambler Lando Calrissian,RonHoward,AldenEhrenreich WoodyHarrelson EmiliaClarke
111,341689,tt3859310,How to Talk to Girls at Parties,Comedy Music Romance ScienceFiction,"london,england 1970s galaxy punkrock alien basedonshortstory croydon",In 1970s London a teenage outsider named Enn falls in love with a rebellious alien girl named Zan who has come to Earth for a party Together they navigate the complexities of intergalactic culture and the trials of first love,JohnCameronMitchell,ElleFanning AlexSharp NicoleKidman
112,417643,tt5164184,In Darkness,Thriller Mystery,"london,england suicide musician childhoodtrauma police murder blind criminalunderworld blindness",A blind musician hears a murder committed in the apartment upstairs from hers that sends her down a dark path into London's gritty criminal underworld,AnthonyByrne,NatalieDormer EmilyRatajkowski EdSkrein
113,440038,tt5518756,The Misandrists,Drama,feminism lesbian,In Ger(wo)many when an army of radical females is preparing for a final revolution and a utopian world without men a young male soldier arrives seeking refuge at the convent,BruceLaBruce,SusanneSachße VivaRuiz KembraPfahler
114,411135,tt5737536,Future World,ScienceFiction,android post-apocalypticfuture robot,A young boy searches a future world wasteland for a rumored cure for his dying mother,"JamesFranco,BruceThierryCheung",JamesFranco SukiWaterhouse JeffreyWahlberg
115,454283,tt6495770,Action Point,Comedy,amusementpark aftercreditsstinger duringcreditsstinger,A daredevil designs and operates his own theme park with his friends,TimKirkby,JohnnyKnoxville ChrisPontius
116,429300,tt6306064,Adrift,Thriller Romance Adventure,sailboat boat marriageproposal hurricane sailing vegetarian tahiti basedontruestory survival couple,Tami Oldham and Richard Sharp couldn't anticipate that they would be sailing directly into one of the most catastrophic hurricanes in recorded history In the aftermath of the storm Tami awakens to find Richard badly injured and their boat in ruins With no hope of rescue Tami must now find the strength and determination to save herself and the only man she has ever loved,BaltasarKormákur,ShaileneWoodley SamClaflin
117,500664,tt6499752,Upgrade,Action Thriller ScienceFiction,artificialintelligence cyborg future dystopia police revenge murder cyberpunk transhumanism implant nearfuture bodyenhancement,A brutal mugging leaves Grey Trace paralyzed in the hospital and his beloved wife dead A billionaire inventor soon offers Trace a cure — an artificial intelligence implant called STEM that will enhance his body Now able to walk Grey finds that he also has superhuman strength and agility — skills he uses to seek revenge against the thugs who destroyed his life,LeighWhannell,LoganMarshall-Green BettyGabriel HarrisonGilbertson
118,489931,tt6212478,American Animals,Drama Crime Documentary,"newyorkcity library pennsylvania,usa artist kentucky artcollector finalexam arrest basedontruestory travel heist university theft disguise unreliablenarrator",Lexington Kentucky 2004 Four young men attempt to execute one of the most audacious art heists in the history of the United States,BartLayton,EvanPeters BarryKeoghan BlakeJenner
119,506407,tt5639898,Social Animals,Comedy Romance,maleprostitute twins divorce extramaritalaffair lice womandirector singinginacar,Determined not to turn into her parents or be drawn into any relationship longer than a one night stand Zoe constantly struggles with her failing business and love life Then she falls in love for the first time with Paul But there's one problem: Paul is married,TheresaBennett,NoëlWells JoshRadnor AyaCash
120,402900,tt5164214,Ocean's 8,Crime Comedy Action,newyorkcity heist spinoff estrangedsister themetgala,Debbie Ocean a criminal mastermind gathers a crew of female thieves to pull off the heist of the century at New York's annual Met Gala,GaryRoss,SandraBullock CateBlanchett AnneHathaway
121,490003,tt7681902,Won't You Be My Neighbor?,Documentary,puppeteer biography childhood puppetshow tvhost tvshowset,For more than thirty years and through his television program Fred Rogers (1928-2003) host producer writer and pianist accompanied by his puppets and his many friends spoke directly to young children about some of life's most important issues,MorganNeville,FredRogers
122,493922,tt7784604,Hereditary,Horror Mystery Thriller,lossoflovedone funeral ritual daughter supernatural cult possession murder dysfunctionalfamily familydrama fear demon attic evil ritualmurder satanicritual dollhouse sataniccult séance matriarch miniatures,When Ellen the matriarch of the Graham family passes away her daughter's family begins to unravel cryptic and increasingly terrifying secrets about their ancestry,AriAster,ToniCollette AlexWolff MillyShapiro
123,406761,tt5834262,Hotel Artemis,Thriller ScienceFiction Action,"nurse hotel riot orderly dystopia streetriots agoraphobia losangeles,california deathofson riotpolice nearfuture clandestinehospital 2020s",Los Angeles June 21st 2028 While the streets are being torn apart by riots the Nurse who runs a clandestine hospital for criminals in the penthouse of the Artemis a closed old hotel has a rough night dealing with troublemaker clients: thieves assassins someone from the past and the one who owns the place and the whole city,DrewPearce,JodieFoster SterlingK.Brown SofiaBoutella
124,500475,tt7690670,Superfly,Action Crime,gambling corruption famousscore nightclub arrest police money driving revolver,Career criminal Youngblood Priest wants out of the Atlanta drug scene but as he ramps up sales one little slip up threatens to bring the whole operation down before he can make his exit,DirectorX,TrevorJackson JasonMitchell MichaelK.Williams
125,260513,tt3606756,Incredibles 2,Action Adventure Animation Family,marriedcouple cartoon sequel superhero parenting family superpower,Elastigirl springs into action to save the day while Mr Incredible faces his greatest challenge yet – taking care of the problems of his three children,BradBird,CraigT.Nelson HollyHunter SarahVowell
126,455980,tt2854926,Tag,Comedy Action,basedontruestory travel game groupoffriends classmates,For one month every year five highly competitive friends hit the ground running in a no-holds-barred game of tag they’ve been playing since the first grade This year the game coincides with the wedding of their only undefeated player which should finally make him an easy target But he knows they’re comingand he’s ready,JeffTomsic,EdHelms JeremyRenner JonHamm
127,391714,tt1667321,On Chesil Beach,Drama Romance,sexualabuse basedonnovelorbook frigidity honeymoon sexualrevolution newlywed 1960s dorset fearofintimacy,In 1962 England a young couple finds their idyllic romance colliding with issues of sexual freedom and societal pressure leading to an awkward and fateful wedding night,DominicCooke,SaoirseRonan BillyHowle EmilyWatson
128,14786,tt0116441,Gotti,Crime Drama TVMovie,newyorkcity biography basedontruestory crimeboss,John Gotti the head of a small New York mafia crew breaks a few of the old family rules He rises to become the head of the Gambino family and the most well-known mafia boss in America Life is good but suspicion creeps in and greed rule-breaking and his high public profile all threaten to topple him,KevinConnolly,JohnTravolta KellyPreston StacyKeach
129,351286,tt4881806,Jurassic World: Fallen Kingdom,Action Adventure ScienceFiction Thriller,tyrannosaurusrex volcano sequel prehistoriccreature rescuemission wildanimal dinosaur geneticengineering aftercreditsstinger monsterisland,Three years after Jurassic World was destroyed Isla Nublar now sits abandoned When the island's dormant volcano begins roaring to life Owen and Claire mount a campaign to rescue the remaining dinosaurs from this extinction-level event,J.A.Bayona,ChrisPratt BryceDallasHoward RafeSpall
130,447682,tt5686062,Boundaries,Comedy Drama,roadtrip familyrelationships marijuana estrangedfather straydog,Single mom Laura along with her awkward 14 year-old son Henry is forced to drive Jack her estranged care-free pot dealing father across country after he's kicked out of yet another nursing home,ShanaFeste,VeraFarmiga ChristopherPlummer LewisMacDougall
131,414018,tt5881528,Damsel,Comedy Western,blackhumor alcoholabuse americanwilderness 19thcentury farwest oregontrail grievingman americanfrontier,Oregon a small town near the sea around 1870 Henry a grieving man who aspires to preach as a way to overcome his unfortunate past reunites with eccentric pioneer Samuel Alabaster who has hired him to officiate at his marriage to the precious Penelope What Henry ignores is that both must embark on a dangerous journey through the inhospitable wilderness to meet her,DavidZellner NathanZellner,RobertPattinson MiaWasikowska
132,426814,tt5591666,The Domestics,Thriller Horror,husbandwiferelationship post-apocalypticfuture gang cannibal survive,A young husband and wife must fight to return home in a post-apocalyptic mid-western landscape ravaged by gangs,MikeP.Nelson,TylerHoechlin KateBosworth LanceReddick
133,400535,tt5052474,Sicario: Day of the Soldado,Action Crime Thriller,corruption cia usa–mexicoborder sequel rescue shootout explosion brutality drugs signlanguages cartel neo-noir mexicancartel,Agent Matt Graver teams up with operative Alejandro Gillick to prevent Mexican drug cartels from smuggling terrorists across the United States border,StefanoSollima,BeniciodelToro JoshBrolin IsabelaMoner
134,443463,tt3892172,Leave No Trace,Drama,"post-traumaticstressdisorder basedonnovelorbook portland,oregon oregon,usa trauma hiking teenagegirl survivalist veteran hitchhiking washingtonstate womandirector squatting offthegrid survivalism fatherdaughterrelationship livingoffthegrid",A father and daughter live a perfect but mysterious existence in Forest Park a beautiful nature reserve near Portland Oregon rarely making contact with the world But when a small mistake tips them off to authorities they are sent on an increasingly erratic journey in search of a place to call their own,DebraGranik,BenFoster ThomasinMcKenzie JeffKober
135,474335,tt7334528,Uncle Drew,Comedy,"comeback basketball roadtrip streetball tournament prizemoney financialproblem harlem,newyorkcity septuagenarian",Uncle Drew recruits a squad of older basketball players to return to the court to compete in a tournament,CharlesStoneIII,KyrieIrving LilRelHowery ShaquilleO'Neal
136,396373,tt5436228,Woman Walks Ahead,Drama History Western,biography sioux northdakota basedontruestory nativeamerican nativeamericanreservation sittingbull 19thcentury indigenouspeoples lakotatribe femalepainter,Based on a true story this riveting western follows a headstrong New York widow as she journeys west to meet Sioux chief Sitting Bull facing off with an army officer intent on war with Native Americans,SusannaWhite,JessicaChastain MichaelGreyeyes ChaskeSpencer
137,442249,tt6133466,The First Purge,Horror Action Thriller,"newyorkcity newjersey sequel prequel murder church socialmedia statenisland,newyorkcity purge abuseofpower apartmentbuildings",To push the crime rate below one percent for the rest of the year the New Founding Fathers of America test a sociological theory that vents aggression for one night in one isolated community But when the violence of oppressors meets the rage of the others the contagion will explode from the trial-city borders and spread across the nation,GerardMcMurray,Y'lanNoel LexScottDavis JoivanWade
138,640146,tt10954600,Ant-Man and the Wasp,Action Adventure ScienceFiction,hero ant sequel superhero basedoncomic family superheroteam aftercreditsstinger duringcreditsstinger marvelcinematicuniverse(mcu),Super-Hero partners Scott Lang and Hope van Dyne along with with Hope's parents Janet van Dyne and Hank Pym and Scott's daughter Cassie Lang find themselves exploring the Quantum Realm interacting with strange new creatures and embarking on an adventure that will push them beyond the limits of what they thought possible,PeytonReed,PaulRudd EvangelineLilly MichaelPeña
139,424781,tt5688932,Sorry to Bother You,Fantasy ScienceFiction Comedy,"slavery oakland,california satire poverty telemarketer telemarketing humananimalhybrid racerelations modernslavery",In an alternate present-day version of Oakland black telemarketer Cassius Green discovers a magical key to professional success – which propels him into a macabre universe,BootsRiley,LakeithStanfield TessaThompson ArmieHammer
140,507256,tt5740866,Whitney,Music Documentary,biography celebrity singer fame,Examines the life and career of singer Whitney Houston Features never-before-seen archival footage exclusive recordings rare performances and interviews with the people who knew her best,KevinMacDonald,WhitneyHouston
141,400155,tt5220122,Hotel Transylvania 3: Summer Vacation,Animation Comedy Family Fantasy,monster vampire vacation cruiseship summervacation dracula,Dracula Mavis Johnny and the rest of the Drac Pack take a vacation on a luxury Monster Cruise Ship where Dracula falls in love with the ship’s captain Ericka who’s secretly a descendant of Abraham Van Helsing the notorious monster slayer,GenndyTartakovsky,AdamSandler AndySamberg SelenaGomez
142,447200,tt5758778,Skyscraper,Action Thriller,china fire skyscraper hongkong hightech securitysystem pearl penthouse world'stallestbuilding trappedinburningbuilding,Framed and on the run a former FBI agent must save his family from a blazing fire in the world's tallest building,RawsonMarshallThurber,DwayneJohnson NeveCampbell ChinHan
143,489925,tt7014006,Eighth Grade,Comedy Drama,adolescence comingofage teenagegirl middleschool newyorkstate socialmedia,Thirteen-year-old Kayla endures the tidal wave of contemporary suburban adolescence as she makes her way through the last week of middle school — the end of her thus far disastrous eighth grade year — before she begins high school,BoBurnham,ElsieFisher JoshHamilton EmilyRobinson
144,443009,tt6288124,"Don't Worry, He Won't Get Far on Foot",Comedy Drama,"portland,oregon biography basedontruestory caraccident drawing basedonmemoirorautobiography alcoholic paralyzed",On the rocky path to sobriety after a life-changing accident John Callahan discovers the healing power of art willing his injured hands into drawing hilarious often controversial cartoons which bring him a new lease on life,GusVanSant,JoaquinPhoenix RooneyMara JonahHill
145,476335,tt5540992,Shock and Awe,History Drama Thriller,journalist iraqwar usapolitics,"A group of journalists covering George Bush's planned invasion of Iraq in 2003 are skeptical of the presidents claim that Saddam Hussein has ""weapons of mass destruction""",RobReiner,WoodyHarrelson TommyLeeJones JamesMarsden
146,458423,tt6911608,Mamma Mia! Here We Go Again,Comedy Romance,greece musical sequel greekisland aftercreditsstinger lgbtinterest musicmovie,Five years after meeting her three fathers Sophie Sheridan prepares to open her mother’s hotel In 1979 young Donna Sheridan meets the men who each could be Sophie’s biological father,OlParker,LilyJames AmandaSeyfried PierceBrosnan
147,345887,tt3766354,The Equalizer 2,Action Thriller Crime,rape cia martialarts hostage kidnapping hurricane drugdealer sequel revenge murder gang massacre eliteforces vigilantejustice,Robert McCall who serves an unflinching justice for the exploited and oppressed embarks on a relentless globe-trotting quest for vengeance when a long-time girl friend is murdered,AntoineFuqua,DenzelWashington AshtonSanders PedroPascal
148,489930,tt7242142,Blindspotting,Comedy Drama,,Collin must make it through his final three days of probation for a chance at a new beginning He and his troublemaking childhood best friend Miles work as movers and when Collin witnesses a police shooting the two men’s friendship is tested as they grapple with identity and their changed realities in the rapidly-gentrifying neighborhood they grew up in,CarlosLópezEstrada,JaninaGavankar EthanEmbry DaveedDiggs
149,505058,tt4761916,Unfriended: Dark Web,Horror Thriller Mystery,webcam sequel lesbianrelationship hacking computerscreen foundfootage skype gamenight,​When a 20-something finds a cache of hidden files on his new laptop he and his friends are unwittingly thrust into the depths of the dark web They soon discover someone has been watching their every move and will go to unimaginable lengths to protect the dark web,StephenSusco,ColinWoodell RebeccaRittenhouse BettyGabriel
150,794004,tt4139336,Bleach,Horror Crime,haunting ghost filmdirector snufffilm,A man goes through extreme measures to attempt to stop the ghosts of the girls he murdered in a snuff film from haunting while trying to keep the authorities off his back as well,ShinsukeSato,SotaFukushi HanaSugisaki
151,446132,tt6330052,Gauguin – Voyage de Tahiti,Drama Romance,"paris,france basedonnovelorbook tahiti 19thcentury painterasartist frenchpolynesia semi-biographical",In 1891 the French painter Paul Gauguin leaves Paris and travels to Tahiti to renew his art as a free man far from the European artistic conventionalism On his journey of discovery he faces solitude and disease but he also knows the beauty of wild nature and the love of Tehura a young native girl who becomes his wife and model,ÉdouardDeluc,VincentCassel TuheïAdams MalikZidi
152,353081,tt4912910,Mission: Impossible – Fallout,Action Adventure,"paris,france london,england spy helicopter plutonium norway gun countdown raceagainsttime sequel motorcycle bombremotedetonator handgun handtohandcombat kashmir",When an IMF mission ends badly the world is faced with dire consequences As Ethan Hunt takes it upon himself to fulfill his original briefing the CIA begin to question his loyalty and his motives The IMF team find themselves in a race against time hunted by assassins while trying to prevent a global catastrophe,ChristopherMcQuarrie,TomCruise HenryCavill VingRhames
153,474395,tt7424200,Teen Titans Go! To the Movies,Animation Action Comedy ScienceFiction,dccomics moviebusiness timetravel slapstickcomedy superhero hollywood superpower duringcreditsstinger basedontvseries,All the major DC superheroes are starring in their own films all but the Teen Titans so Robin is determined to remedy this situation by getting over his role as a sidekick and becoming a movie star Thus with a few madcap ideas and an inspirational song in their hearts the Teen Titans head to Hollywood to fulfill their dreams,PeterRidaMichail,ScottMenville KharyPayton TaraStrong
154,506763,tt6869538,Detective Dee: The Four Heavenly Kings,Mystery Fantasy Adventure Action,tangdynasty foxspirit 7thcentury,Dee the detective serving Chinese empress Wu Zetian is called upon to investigate a series of strange events in Loyang including the appearance of mysterious warriors wearing Chiyou ghost masks foxes that speak human language and the pillar sculptures in the palace coming alive,TsuiHark,
155,347866,tt3416536,Hot Summer Nights,Drama Comedy Crime,massachusetts summerresidence drugdealer comingofage marijuana drugdealing summer capecod summerromance 1990s teenager,A teen winds up in over his head while dealing drugs with a rebellious partner in Cape Cod Mass,ElijahBynum,TimothéeChalamet MaikaMonroe AlexRoe
156,492998,tt6933454,Puzzle,Drama,newyorkcity suburbia characterstudy basedonmovie jigsawpuzzle unfulfilledlove boredhousewife competitiveness maritaldisharmony,After years of caring exclusively for the needs of her husband and children Agnes a devoted housewife living in a small town near New York has found something she really enjoys doing: solving puzzles,MarcTurtletaub,KellyMacdonald IrrfanKhan DavidDenman
157,429415,tt3201640,Extinction,Action Drama ScienceFiction Thriller,space alien mechanic alieninvasion spaceship,A chief mechanic at a factory haunted by apocalyptic nightmares becomes a hero when Earth is invaded by a mysterious army bent on destruction,BenYoung,MichaelPeña LizzyCaplan MikeColter
158,420814,tt4575576,Christopher Robin,Adventure Comedy Family Fantasy,forest family animal childhood liveactionandanimation magicalrealism fatherdaughterrelationship liveactionremake adulthood,Christopher Robin the boy who had countless adventures in the Hundred Acre Wood has grown up and lost his way Now it’s up to his spirited and loveable stuffed animals Winnie The Pooh Tigger Piglet and the rest of the gang to rekindle their friendship and remind him of endless days of childlike wonder and make-believe when doing nothing was the very best something,MarcForster,EwanMcGregor HayleyAtwell JimCummings
159,445651,tt4073790,The Darkest Minds,Action Adventure Drama,basedonnovelorbook dystopia superpower childrenontherun womandirector basedonyoungadultnovel,After a disease kills 98% of America's children the surviving 2% develop superpowers and are placed in internment camps A 16-year-old girl escapes her camp and joins a group of other teens on the run from the government,JenniferYuhNelson,AmandlaStenberg MandyMoore HarrisDickinson
160,454992,tt6663582,The Spy Who Dumped Me,Action Comedy,"paris,france berlin,germany spy prague,czechrepublic femalefriendship bestfriend losangeles,california savetheday acrobats edwardsnowden",A couple of thirtysomething best friends unwittingly become entangled in an international conspiracy when one’s ex-boyfriend shows up at their apartment with a team of deadly assassins on his trail,SusannaFogel,MilaKunis KateMcKinnon JustinTheroux
161,426613,tt6257174,The Miseducation of Cameron Post,Drama,christianity homophobia trauma comingofage religion lgbt pseudoscience lgbtteen womandirector femalesexuality 1990s emotionalabuse conversiontherapy basedonyoungadultnovel teenager,Pennsylvania 1993 After getting caught with another girl teenager Cameron Post is sent to a conversion therapy center run by the strict Dr Lydia Marsh and her brother Reverend Rick whose treatment consists in repenting for feeling “same sex attraction” Cameron befriends fellow sinners Jane and Adam thus creating a new family to deal with the surrounding intolerance,DesireeAkhavan,ChloëGraceMoretz SashaLane JohnGallagher
